KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggMargin,AggOrgZip,AggDstZip,Div,Inc/Exc
AMERICAN W_30233_28092,2089924,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2090642,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2091536,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2091952,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2092648,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2093241,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2093923,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2094526,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2094977,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2096056,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2096363,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2097179,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2097592,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2098149,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2099155,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2099610,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2100300,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2082610,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2084460,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2091530,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2092644,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2097172,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_28092,2099596,1439,555,278,880,30233,28092,Van,incl
AMERICAN W_30233_37814,2081160,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2082398,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2084458,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2085780,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2087772,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2091524,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2093914,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2097168,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_37814,2098133,1732,589,307,1071,30233,37814,Van,incl
AMERICAN W_30233_38118,2097164,1169,833,422,66,30233,38118,Van,incl
AMERICAN W_30233_72114,2084464,1945,1072,571,751,30233,72114,Van,incl
AMERICAN W_30233_72114,2087773,1945,1072,571,751,30233,72114,Van,incl
AMERICAN W_30233_72114,2091526,1945,1072,571,751,30233,72114,Van,incl
AMERICAN W_30233_72114,2093912,1945,1072,571,751,30233,72114,Van,incl
AMERICAN W_30233_72114,2097166,1945,1072,571,751,30233,72114,Van,incl
AMERICAN W_30233_72114,2100288,1945,1072,571,751,30233,72114,Van,incl
AMERICAN W_30538_27288,2079733,757,557,278,52,30538,27288,Van,incl
AMERICAN W_30538_27288,2089075,757,557,278,52,30538,27288,Van,incl
AMERICAN W_30538_27288,2095177,757,557,278,52,30538,27288,Van,incl
AMERICAN W_30538_46933,2079135,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2079136,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2079141,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2079146,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2079151,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2079159,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2082473,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2082475,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2082480,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2082488,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2082494,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2082501,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2085820,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2085821,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2085829,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2085834,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2085839,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2085847,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2089266,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2089268,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2089274,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2089279,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2089286,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2089292,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2092673,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2092681,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2092687,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2095275,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2095276,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2095281,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2095286,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2095291,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2098721,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2098723,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2098737,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2098743,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_30538_46933,2098749,1731,1142,599,437,30538,46933,Van,incl
AMERICAN W_40033_31216,2076973,1714,934,498,497,40033,31216,Van,incl
AMERICAN W_46933_30538,2079156,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_30538,2082497,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_30538,2085843,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_30538,2089289,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_30538,2092690,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_30538,2095294,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_30538,2098757,2148,1155,599,991,46933,30538,Van,incl
AMERICAN W_46933_37138,2078583,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2081762,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2083657,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2085071,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2087297,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2088378,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2090576,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2091999,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2093339,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2094465,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2096385,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2097500,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_37138,2098180,1261,764,362,406,46933,37138,Van,incl
AMERICAN W_46933_53072,2079238,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2082427,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2085594,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2087296,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2089058,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2090573,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2091998,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2093338,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2096384,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2097157,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_53072,2098178,1207,716,301,417,46933,53072,Van,incl
AMERICAN W_46933_55430,2078582,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2079657,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2081761,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2083259,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2085070,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2086464,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2088377,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2089857,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2092640,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2094464,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2095761,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2097499,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_55430,2098643,1947,1245,612,620,46933,55430,Van,incl
AMERICAN W_46933_63042,2077112,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2078045,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2078581,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2079237,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2079656,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2080439,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2081131,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2081760,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2082426,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2083258,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2083656,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2084288,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2085593,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2086463,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2087844,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2088376,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2089856,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2090572,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2091442,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2091997,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2092638,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2093337,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2094148,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2094463,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2095760,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2096383,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2097092,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2097156,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2097498,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2098177,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2098642,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_63042,2099531,1474,653,328,699,46933,63042,Van,incl
AMERICAN W_46933_66216,2078046,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2079239,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2081132,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2082428,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2084289,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2085595,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2087845,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2089059,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2091443,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2092000,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2094149,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2097093,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2097158,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_66216,2098181,2193,1092,574,1034,46933,66216,Van,incl
AMERICAN W_46933_68117,2078584,1832,1233,637,490,46933,68117,Van,incl
AMERICAN W_46933_68117,2081764,1832,1233,637,490,46933,68117,Van,incl
AMERICAN W_46933_68117,2085072,1832,1233,637,490,46933,68117,Van,incl
AMERICAN W_46933_68117,2088379,1832,1233,637,490,46933,68117,Van,incl
AMERICAN W_46933_68117,2094466,1832,1233,637,490,46933,68117,Van,incl
AMERICAN W_46933_68117,2097501,1832,1233,637,490,46933,68117,Van,incl
AMERICAN W_46933_78634,2093767,3884,2016,1082,1814,46933,78634,Van,incl
AMERICHEM_30721_45365,2081417,1000,827,452,-6,30721,45365,Van,incl
AMERICHEM_30721_45365,2087165,1000,827,452,-6,30721,45365,Van,incl
AMERICHEM_30721_45365,2087290,1000,827,452,-6,30721,45365,Van,incl
AMERICHEM_30721_45365,2100871,1000,827,452,-6,30721,45365,Van,incl
AMERICHEM_30721_45365,2101428,1000,827,452,-6,30721,45365,Van,incl
AMERIPAC_76051_30168,2089410,1400,1447,795,-86,76051,30168,Van,incl
AMERWAY IN_16601_38301,2092938,1200,1426,785,-428,16601,38301,Van,incl
AMMEX C/O_30337_72101,2090540,850,843,459,-47,30337,72101,Van,incl
AMMEX C/O_30337_72101,2090563,850,843,459,-47,30337,72101,Van,incl
AMPACET CA_30120_38301,2091406,650,622,335,-76,30120,38301,Van,incl
AMPACET CA_30120_44847,2091801,1100,1167,641,-203,30120,44847,Van,incl
AMPACET CO_30120_41002,2098080,864,772,421,-69,30120,41002,Van,incl
AMPACET CO_47804_38301,2097148,900,637,347,139,47804,38301,Van,incl
Amplify Sn_46052_30180,2086767,1250,1043,560,44,46052,30180,Van,incl
Anchor Gla_55379_38242,2093890,1625,1537,834,86,55379,38242,Van,incl
ANCHOR PAC_72401_60481,2100748,1025,875,473,141,72401,60481,Van,incl
ANIXTER -_38115_27713,2085035,1866,1326,725,476,38115,27713,Van,incl
ANIXTER -_38115_27713,2088290,1866,1326,725,476,38115,27713,Van,incl
ANIXTER -_38115_27713,2090967,1866,1326,725,476,38115,27713,Van,incl
ANIXTER -_38115_27713,2094108,1866,1326,725,476,38115,27713,Van,incl
ANIXTER -_38115_27713,2096764,1866,1326,725,476,38115,27713,Van,incl
ANIXTER -_38115_27713,2099705,1866,1326,725,476,38115,27713,Van,incl
ANIXTER -_38115_43402,2083091,1410,1212,659,75,38115,43402,Van,incl
ANIXTER -_38115_43402,2086243,1410,1212,659,75,38115,43402,Van,incl
ANIXTER -_38115_43402,2091350,1410,1212,659,75,38115,43402,Van,incl
ANIXTER -_38115_43402,2096754,1410,1212,659,75,38115,43402,Van,incl
ANIXTER -_38115_43402,2099775,1410,1212,659,75,38115,43402,Van,incl
ANIXTER FR_38115_43402,2088679,1410,1219,659,-52,38115,43402,Van,incl
APPLEGATE_35601_44906,2091769,1075,1050,566,-167,35601,44906,Van,incl
APPLEGATE_35601_44906,2095674,1075,1050,566,-167,35601,44906,Van,incl
APPVION WA_54915_75247,2083594,2100,2056,1094,37,54915,75247,Van,incl
APTAR LINC_28093_46013,2093569,1200,1059,556,105,28093,46013,Van,incl
AQUATIC_24592_38847,2083971,1471,1173,645,289,24592,38847,Van,incl
AQUATIC_24592_38847,2083972,1471,1173,645,289,24592,38847,Van,incl
AQUATIC_24592_38847,2083973,1471,1173,645,289,24592,38847,Van,incl
AQUATIC_24592_38847,2085908,1471,1173,645,289,24592,38847,Van,incl
AQUATIC_24592_38847,2094393,1471,1173,645,289,24592,38847,Van,incl
Aquatic_75134_38847,2097615,1294,1085,598,180,75134,38847,Van,incl
ARBON STEE_60484_38106,2099618,950,945,512,-72,60484,38106,Van,incl
arbon stee_60484_38106,2080497,950,945,512,-72,60484,38106,Van,incl
ARDAGH - H_44839_35661,2090205,1350,1132,622,94,44839,35661,Van,incl
ARDAGH GLA_63070_30121,2092915,1500,910,501,522,63070,30121,Van,incl
ARDAGH HOU_77029_30121,2098776,1600,1546,826,-14,77029,30121,Van,incl
ARDAGH MET_27107_38115,2100117,1102,1244,658,-271,27107,38115,Van,incl
ARDAGH_44839_35661,2086764,1350,1131,622,98,44839,35661,Van,incl
ARDAGH_44839_35661,2087004,1350,1131,622,98,44839,35661,Van,incl
ARGOS CEME_30318_38635,2088436,750,640,338,65,30318,38635,Van,incl
ARGOS CEME_30318_38635,2088439,750,640,338,65,30318,38635,Van,incl
ARGOS CEME_30318_38635,2088442,750,640,338,65,30318,38635,Van,incl
ARGOS CEME_30318_38635,2089414,750,640,338,65,30318,38635,Van,incl
ARMORED AU_45036_30553,2101750,1434,852,464,410,45036,30553,Van,incl
ARTIVION_30144_38611,2093987,729,658,361,-44,30144,38611,Van,incl
ASAHI KASE_35611_72370,2082304,640,484,249,-12,35611,72370,Van,incl
ASC Wareho_28650_38141,2081260,1058,1109,592,-141,28650,38141,Van,incl
ASC Wareho_28650_38141,2089836,1058,1109,592,-141,28650,38141,Van,incl
ASC_75061_35217,2100578,1200,1197,658,-40,75061,35217,Van,incl
Ascend Per_36535_37160,2099604,775,777,419,-52,36535,37160,Van,incl
ASHLEY FUR_38663_27006,2080024,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2081891,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2082078,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2082167,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2082170,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2082807,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2083062,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2083064,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2083449,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2083720,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2083932,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2084088,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2085218,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2086986,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2088147,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2088817,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2090242,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2090612,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2090696,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2091566,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2091577,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2091654,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2091748,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2091749,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2091750,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2092084,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2092462,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2092463,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2092464,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2092465,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2092886,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2093100,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2093329,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2093726,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2093823,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2094055,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_27006,2095752,2106,1195,635,786,38663,27006,Van,incl
ASHLEY FUR_38663_54612,2085766,3128,1536,826,1482,38663,54612,Van,incl
ASHLEY FUR_38663_54612,2090158,3128,1536,826,1482,38663,54612,Van,incl
ASHLEY FUR_38663_54612,2090241,3128,1536,826,1482,38663,54612,Van,incl
ASHLEY FUR_38663_75182,2079766,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2080295,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2081154,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2081155,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2082166,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2082169,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2083065,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2082369,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2082606,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2083063,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2083066,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2083448,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2084961,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2084962,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2085195,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2085451,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2085710,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2088148,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2088302,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2088691,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2089162,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2093822,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2096038,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2096831,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2097868,1737,1016,528,597,38663,75182,Van,incl
ASHLEY FUR_38663_75182,2098249,1737,1016,528,597,38663,75182,Van,incl
